AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
4506,-6242,-10052,-1054,-2419,4019,10136,6992,-5908,3103,-2157,1103,-988,-1360,6520,-196,-104,868,5.07,1124,5703,324.8
5412,-7214,-10394,1229,-1999,3470,9764,6170,-6434,550,2766,2047,-966,-1564,6414,-205,-32,856,5.07,1105,5604,324.9
5838,-4654,-9646,2960,-156,1155,8906,2774,-5600,-1619,2898,2922,-636,-1722,6374,-186,-52,647,5.08,997,5068,325
5824,-3672,-9112,3098,599,-339,7544,2360,-4952,-2421,780,3305,-394,-1830,6504,-171,-28,413,5.08,1070,5441,325.1
5430,-2294,-8380,2945,1477,-1986,6236,1862,-5050,-3479,-63,2804,-316,-2190,6398,-167,45,106,5.08,1090,5540,325.2
4740,-1430,-7022,1961,2808,-4470,6532,212,-4360,-5163,3154,3269,-770,-1722,6762,-108,165,-449,5.08,968,4919,325.3
4156,-1374,-6728,1912,3612,-5601,6314,-348,-3970,-5586,3879,3705,-1106,-1342,6752,-36,218,-623,5.07,1085,5505,325.4
3358,-1032,-6028,2137,4471,-6574,5102,-1644,-3036,-5513,3749,4041,-1150,-1172,6668,20,258,-701,5.07,1124,5703,325.5
2098,480,-4916,2826,5390,-7696,3066,-4266,-1258,-4656,2191,4868,-1212,-1384,6524,59,338,-832,5.08,978,4969,325.6
1784,1564,-4712,3018,5884,-8386,2540,-5240,-1704,-4591,2665,5279,-1216,-1420,6636,79,419,-907,5.07,1100,5579,325.7
738,3110,-4192,3298,6904,-9396,2586,-4380,-1750,-4533,3580,6349,-1230,-1404,6742,110,607,-967,5.07,978,4959,325.8
-52,5436,-1886,3189,7245,-9337,2216,-4798,-1430,-5342,3961,6654,-1392,-1206,6854,130,664,-986,5.08,1090,5540,325.9
-626,8032,-30,3001,7131,-9421,378,-8256,-1740,-6226,3958,5160,-1640,-1164,6904,144,756,-1018,5.07,1124,5703,325.9
-1618,10584,1284,2869,6453,-9041,-2052,-11112,-1320,-9165,4715,2311,-1556,-1080,6848,146,902,-1014,5.08,982,4994,326.1
-1382,12150,1970,3074,5602,-7901,138,-13654,-2186,-7482,3411,311,-750,-1044,7144,112,841,-1018,5.08,1114,5664,326.1
-1634,15502,3618,2887,4232,-6544,-238,-11530,-2574,-7288,3310,2049,-960,-692,7566,77,765,-1043,5.06,1134,5742,326.2
-322,26370,7382,405,634,-4648,1366,-19764,-4582,-3622,1940,-104,-1182,454,8086,-14,395,-842,5.08,978,4969,326.3
-1824,24418,9584,-1448,133,-884,8554,-20484,1548,-2767,-2679,-1243,-1100,758,8296,-50,72,-455,5.08,1100,5590,326.4
-164,20488,8040,-3130,-3521,800,188,-16686,-2682,-1156,-3031,-6638,-958,792,8614,-61,-90,-118,5.07,1114,5654,326.5
2714,15982,6834,-370,-4961,3281,4990,-18600,-2330,3971,-1466,-2228,-1254,518,9764,-55,-413,230,5.08,973,4944,326.6
2518,16020,4528,1441,-5880,5364,2822,-16070,-2714,4520,-142,-3192,-1614,562,9618,-53,-511,450,5.07,1109,5629,326.7
3808,16812,3270,944,-6718,5984,3958,-13538,-1836,4854,-1387,-4593,-1194,-76,8504,-34,-716,819,5.07,1114,5654,326.8
4022,14562,1750,-1020,-6990,8151,1692,-10836,-1960,4531,-2013,-5074,-1040,-328,6806,60,-426,1138,5.08,968,4919,326.9
3516,12052,396,-1984,-6978,8489,3348,-11316,-1900,6009,-2371,-5746,-1468,-912,6138,-56,-715,1343,5.06,1129,5717,327
2272,8462,-1424,-2215,-6832,9283,3796,-8448,-3370,6476,-2767,-6361,-1122,-1426,6698,-114,-587,1371,5.07,1153,5852,327.1
4938,5258,-3760,-2473,-4347,8537,3608,-4292,-4250,6890,-2073,-5689,-1204,-1462,7346,-133,-491,1252,5.08,968,4919,327.2
1606,2904,-5332,-2319,-3868,8705,3886,-2240,-4582,6588,-2092,-6845,-1560,-1884,7302,-169,-348,1214,5.08,1105,5615,327.2
3142,2596,-6294,-2620,-5027,8434,4196,-436,-5510,6251,-2545,-6476,-1598,-1826,8334,-215,-268,1001,5.07,1124,5703,327.3
2066,714,-6732,-3144,-2169,7623,6726,980,-6914,6542,-1690,-4159,-1560,-1236,8146,-202,-212,759,5.08,982,4994,327.5
2036,-404,-7038,-3750,-2026,6893,6526,2930,-6436,5955,-2514,-3160,-1702,-1022,7500,-144,-170,642,5.07,1109,5629,327.5
2190,-2664,-7448,-3490,-1397,6149,4284,12172,-6612,4689,-4152,-534,-1576,-1074,7268,-110,-89,548,5.07,1163,5902,327.6
2522,-5600,-9060,-1510,-1593,4114,8592,7154,-6530,2655,-1689,-960,-1144,-948,6948,-106,-19,490,5.08,978,4969,327.7
3892,-6542,-9276,400,-1001,3317,9648,6816,-5644,422,2399,1124,-1208,-1054,6694,-95,-3,476,5.07,1144,5802,327.8
4074,-5664,-9286,1780,-307,1947,9608,5794,-6010,-984,3767,2445,-1108,-1196,6696,-61,-21,466,5.07,1149,5827,327.9
4640,-3888,-8312,2717,616,-446,7762,2166,-5066,-1949,477,4877,-1050,-1232,7002,37,-29,424,5.08,997,5068,328
4872,-3166,-7854,2724,1290,-1438,7914,2688,-4730,-2681,-1154,4500,-1016,-1322,7066,73,-42,355,5.08,973,4944,328.1
4758,-1758,-6534,1705,2609,-4259,7384,932,-4252,-3553,899,3897,-852,-1422,6888,113,29,101,5.07,1109,5629,328.2
4562,-1470,-5948,1600,3304,-5288,6460,520,-4194,-4191,3306,4123,-932,-1428,6832,98,51,-33,5.07,1100,5579,328.3
3710,-940,-5122,1643,4254,-7141,5488,-34,-4144,-5322,4596,5194,-1124,-1492,6672,43,144,-173,5.08,982,4994,328.4
3240,-174,-4828,1968,4643,-7798,3952,-1894,-3184,-5713,4378,5383,-1230,-1482,6618,28,226,-250,5.07,1105,5604,328.5
2908,610,-4504,2235,5033,-8388,2428,-3688,-2146,-5461,3527,5448,-1276,-1500,6764,37,288,-395,5.07,1109,5629,328.5
1722,2712,-3106,2571,5845,-9174,1362,-5242,-1138,-5375,2868,6103,-1482,-1526,6456,78,459,-676,5.08,982,4994,328.7
1224,4860,-1860,2628,6023,-9236,1312,-6366,-1630,-5040,3188,6738,-1532,-1372,6704,119,593,-788,5.07,1105,5604,328.7
1202,7546,-66,2250,6313,-9193,1026,-7594,-1532,-5184,3434,6279,-1516,-1120,6712,148,691,-870,5.07,1129,5728,328.8
96,10378,1288,1264,6296,-8798,-278,-11552,856,-6012,2674,3744,-1474,-1180,6582,153,814,-899,5.08,963,4894,328.9
-182,11512,2458,889,5749,-8122,-1672,-14776,1030,-7675,2583,2327,-1156,-1170,6806,125,825,-873,5.07,1109,5629,329
-808,15610,5066,614,3603,-6098,2842,-14948,-3820,-6718,3393,440,-886,-562,7916,76,785,-878,5.08,978,4969,329.1
-888,18762,6680,-166,1727,-4782,3364,-16932,-3420,-4909,1955,318,-710,4,8760,60,715,-873,5.08,1105,5615,329.2
-144,19416,7548,-866,-96,-3261,9004,-20632,-5408,-2028,1500,1236,-294,1008,10096,38,477,-720,5.07,1129,5728,329.3
130,19458,7112,-914,-1972,-563,522,-17964,-4512,-1559,-3997,-4368,-1054,2050,10780,-9,-280,-21,5.08,963,4894,329.4
562,17924,6764,-262,-2403,222,1784,-18872,-4266,313,-11149,-2652,-1336,1568,9972,-18,-554,371,5.08,978,4969,329.5
2376,16386,5382,1120,-4731,3332,4988,-14946,-4176,4882,-4939,-1843,-1340,-308,6702,-50,-578,800,5.06,1144,5791,329.6
3250,16394,4364,1153,-5556,5050,4836,-12808,-3178,5453,-548,-4582,-1682,-374,5658,-110,-631,930,5.06,1139,5766,329.7
4414,16718,3316,-37,-6168,5628,2898,-10930,-4110,5181,3330,-5859,-1770,-1212,6668,-133,-847,440,5.07,1129,5728,329.8
4364,13066,1192,-1830,-6316,7320,2784,-12060,-2976,8102,2140,-3587,-490,-1194,8022,-112,-522,1022,5.08,968,4919,329.9
3802,10690,-252,-2451,-6602,7910,2688,-10056,-4164,8909,-3528,-3701,-1108,-1546,7410,-69,-592,880,5.07,1129,5728,330
1102,7358,-1092,-2253,-8540,8792,2994,-6930,-4110,8995,-4803,-4620,-1218,-1250,8520,15,-543,627,5.07,1119,5678,330
5574,5130,-2568,-1498,-4224,8307,3464,-4208,-4344,7812,-3543,-6639,-1526,-1718,8496,14,-574,573,5.08,968,4919,330.2
1732,5034,-4264,-1704,-4349,8215,2938,-3742,-4750,7536,-3828,-6611,-1824,-1648,7584,-27,-511,383,5.06,1129,5717,330.2
3536,3720,-5010,-1804,-3756,7592,2646,-2636,-5326,7610,-4082,-5337,-1834,-1196,7954,-72,-443,334,5.07,1129,5728,330.3
2298,3692,-6596,-2529,-1465,7147,4134,1838,-5770,6880,-2984,-3656,-1756,-720,8090,-46,-320,246,5.07,982,4984,330.4
2076,866,-7486,-3333,-1275,6313,6136,4016,-7020,5988,-559,-1282,-1682,-448,8106,5,-219,214,5.07,1109,5629,330.5
2530,-986,-8756,-3148,-1002,5220,7874,3556,-7698,4178,-219,425,-1588,-352,7790,-17,-216,249,5.07,1105,5604,330.6
3066,-6362,-10304,-969,-1419,4239,9408,5976,-7940,1706,-7350,-3060,-1068,-660,6590,-84,-270,519,5.08,973,4944,330.7
3826,-6268,-10162,778,38,2802,12392,4632,-7188,57,-863,-669,-1284,-1092,6262,-128,-226,619,5.06,1134,5742,330.8
4280,-5416,-10012,2608,654,656,10360,3644,-7852,-444,2956,3480,-862,-1798,6322,-169,-93,532,5.08,963,4894,330.9
4202,-3658,-9116,2718,1438,-576,10036,3146,-6628,-1216,229,3793,-618,-1796,6792,-162,-59,369,5.08,1129,5739,331
4422,-2338,-8318,2143,2221,-2114,9490,2088,-6164,-1801,-998,4756,-478,-1862,6840,-135,-45,166,5.07,1085,5505,331.1
4374,-1890,-6856,1130,3428,-4262,7924,1560,-5066,-3818,2589,3040,-724,-1882,6662,-89,74,-237,5.08,963,4894,331.2
3696,-2076,-6100,1164,4226,-5543,7634,720,-4844,-4857,5068,3545,-926,-1620,6520,-64,202,-459,5.08,1085,5515,331.3
3122,-1970,-5520,1705,4726,-6536,7050,132,-4678,-5914,6259,3844,-1072,-1364,6588,-8,286,-656,5.07,1095,5554,331.3
2494,-422,-4838,3707,5393,-7502,4090,-1750,-3880,-7369,5621,4729,-1178,-1376,6560,80,392,-884,5.08,1017,5168,331.5
1944,1178,-4850,4939,5865,-7918,2496,-4172,-2504,-7084,5233,5204,-1432,-1508,6402,111,476,-1020,5.07,1119,5678,331.5
1262,3082,-4984,5601,6378,-8415,1226,-6320,-2404,-5908,4100,5754,-1562,-1484,6408,148,588,-1112,5.06,1139,5766,331.6
418,7882,-2906,4918,6673,-8985,554,-9554,-946,-5146,4176,5666,-1344,-1472,6458,208,812,-1351,5.08,978,4969,331.7
32,11934,468,3725,6728,-8934,-456,-11756,134,-5208,4761,5245,-1436,-1284,6984,232,938,-1417,5.07,1095,5554,331.8
142,15976,3134,1738,5963,-8246,-304,-12600,684,-5711,3749,3197,-1420,-1190,6984,266,1037,-1462,5.07,1109,5629,331.9
264,14064,4628,-569,5510,-7196,200,-12312,-1116,-6785,3375,2514,-826,-1052,7016,252,952,-1565,5.08,973,4944,332
-756,14572,5748,-13,4620,-5685,1296,-12850,-1962,-6782,2924,2922,-1018,-866,7054,177,797,-1371,5.07,1100,5579,332.1
-534,19380,9638,280,750,-2340,2772,-23338,-3076,-3828,4546,-1792,-1172,-254,7988,-11,543,-1028,5.08,978,4969,332.2
3980,18332,11030,-2109,-2696,-430,13224,-25526,-8636,564,-3326,272,-932,230,8924,-64,466,-800,5.07,1105,5604,332.3
-482,22052,9160,-960,-2491,2169,-2466,-16870,-1688,-508,-4998,-3940,-854,910,9726,-83,210,-569,5.06,1139,5766,332.4
1490,17634,5646,-2119,-4675,1811,3720,-14380,-2798,3808,-2864,-1665,-1248,962,9272,14,-186,164,5.08,968,4919,332.5
2024,13708,4908,-1964,-6019,3818,2408,-11998,-2236,3413,-500,-3543,-774,468,8614,42,-257,260,5.07,1119,5678,332.6
3022,13708,4210,-2111,-6563,4166,2970,-13744,-1758,4946,1869,-4020,-1114,480,7668,63,-373,420,5.07,1109,5629,332.7
2952,12908,1880,-3348,-7651,4971,1608,-11972,-2392,5279,-384,-2126,-1288,-992,7000,47,-433,648,5.08,1036,5267,332.8
3454,10940,610,-3950,-7094,5304,3206,-10490,-2888,6294,-3353,-3929,68,-2188,8024,-130,-858,436,5.07,1129,5728,332.9
2104,9118,-1354,-4011,-7528,6016,3132,-8072,-2982,5866,-4128,-4973,-1484,-958,6102,-38,-295,679,5.06,1124,5692,332.9
3604,6888,-3936,-3883,-7858,6225,3670,-5218,-3738,5033,-3882,-5954,-1584,-1372,7446,-83,-487,746,5.08,973,4944,333.1
3378,5922,-4568,-3909,-6617,6079,4406,-4954,-3852,5134,-3239,-6053,-1650,-1338,7474,-80,-466,610,5.06,1144,5791,333.1
2922,5542,-5256,-3781,-5814,6143,4676,-4112,-4730,5476,-2478,-5856,-1440,-1188,7974,-86,-425,568,5.07,1134,5753,333.2
2700,4286,-6120,-3936,-3837,5796,4990,-2540,-4760,6622,-888,-4538,-1664,-874,8180,-60,-389,442,5.08,973,4944,333.3
1910,3072,-6682,-3698,-3113,5604,6366,-1346,-4026,7191,-469,-2710,-1580,-792,7958,-55,-359,400,5.07,1119,5678,333.4
2688,3058,-6690,-4010,-2076,4393,5370,882,-4768,6234,-4659,-3162,-1580,-616,7560,-24,-300,343,5.06,1139,5766,333.5
2424,-84,-6992,-2769,-3351,4399,7502,2010,-5444,4964,-4922,-1874,-1750,-624,7124,7,-267,368,5.08,987,5018,333.6
3518,-348,-7152,-1891,-2752,4024,7764,2752,-5266,4557,-2177,-272,-1546,-798,6872,-14,-222,507,5.08,1095,5565,333.7
3410,-878,-7564,-1155,-2650,3420,9424,3568,-5930,3312,162,314,-1224,-1084,6714,-49,-169,457,5.07,1119,5678,333.8
4786,-3210,-8742,783,-2090,2184,9872,2934,-5620,1021,1392,1631,-972,-1442,6760,-83,-184,421,5.08,968,4919,333.9
5622,-3234,-8812,1567,-1049,1366,9588,3118,-5836,-393,63,2590,-910,-1474,6650,-95,-186,374,5.07,1129,5728,334
5912,-2930,-8312,2175,99,252,9078,3108,-5056,-1270,-1288,2900,-832,-1606,6526,-104,-128,238,5.07,1105,5604,334
5838,-1632,-7370,2582,1661,-1802,8948,2078,-4984,-4335,1606,1589,-1140,-1596,6768,-93,35,-72,5.08,992,5043,334.2
5660,-840,-7050,2326,2417,-3124,7966,448,-5092,-5086,3179,2251,-1292,-1510,7028,-54,128,-213,5.07,1114,5654,334.2
5064,-926,-6914,2309,3255,-5066,7172,-1076,-5338,-5698,3635,3899,-1162,-1420,7140,13,206,-382,5.08,978,4969,334.4
4866,-840,-6490,2887,4036,-5881,6088,-1782,-5120,-5288,3010,4782,-1088,-1432,7056,25,216,-479,5.08,1114,5664,334.4
4194,-326,-6028,3724,4645,-6677,5504,-2748,-4944,-5294,3464,5459,-1266,-1282,6790,25,243,-588,5.07,1114,5654,334.5
3120,1800,-5472,5255,5794,-7606,3422,-2808,-3314,-5374,4013,6587,-1618,-1356,6636,26,372,-696,5.08,978,4969,334.6
2724,3084,-5804,5730,6287,-8214,2500,-4596,-3298,-5863,5030,6422,-1524,-1490,6604,15,467,-791,5.07,1085,5505,334.7
2190,4534,-5880,5907,6764,-8608,1416,-5438,-3698,-6273,5419,6109,-1204,-1566,6828,5,480,-863,5.07,1105,5604,334.8
1316,8410,-3960,4894,7162,-8891,-450,-8012,-3012,-6760,5179,4669,-1340,-1360,6918,17,602,-982,5.08,1007,5118,334.9
998,7956,-3430,4417,7590,-9072,-1324,-9592,-1758,-7613,4048,3016,-878,-1258,7070,49,646,-1042,5.07,1114,5654,335
-234,9082,-2508,4338,7679,-8667,-1300,-11920,-468,-7586,3704,2320,-818,-1208,7620,90,632,-1072,5.07,1114,5654,335.1
-2324,15952,4314,3212,6227,-6707,2816,-16386,-4258,-7281,4317,3401,-434,-320,8504,196,645,-1138,5.07,1149,5827,335.2
-1894,17410,5146,1811,4867,-5763,-6428,-11994,460,-7373,7578,-1491,-16,768,9722,286,636,-1138,5.07,1129,5728,335.3
-2290,19010,7066,558,3114,-4572,-18080,-18796,-7084,-9289,-15295,6865,-146,1832,10440,293,232,-904,5.07,1114,5654,335.4
-3024,18114,5760,-105,1848,-1477,1418,-17442,-5518,-622,-5231,-3793,-1984,2506,7606,-91,-650,645,5.08,982,4994,335.5
-1708,21148,6592,134,-813,-691,2818,-19164,-4088,1974,-397,-2625,-1344,860,5870,-181,-708,1050,5.06,1109,5618,335.6
1446,18472,7926,-972,-2417,1311,324,-16798,-2372,4858,5589,-962,-1264,198,5762,-220,-742,1363,5.06,1129,5717,335.7
1012,16884,6310,-820,-4568,3673,1688,-12852,-2036,5025,3680,-4082,-864,-882,5728,-359,-665,1669,5.08,978,4969,335.8
1978,14262,4550,-1164,-5950,5157,280,-11280,-2010,5243,-1926,-5047,-1592,-822,6298,-321,-523,1668,5.06,1139,5766,335.9
2744,14538,1954,-1802,-8534,6247,1954,-11260,-3420,5671,-3633,-5107,-1680,-1516,8372,-208,-792,1172,5.07,1109,5629,335.9
3876,11828,-754,-3951,-7148,6079,3540,-9622,-2870,4917,-2142,-6435,-470,-1768,9540,-124,-499,1291,5.08,982,4994,336.1
4112,10060,-1832,-4407,-5602,6705,5318,-7620,-4546,5057,-4116,-7192,-1088,-2790,8396,-55,-257,959,5.08,1109,5640,336.1
2750,7732,-3304,-4225,-5579,7260,5306,-5824,-4762,5703,-4453,-6612,-1872,-2480,8928,-54,-313,613,5.07,1070,5430,336.2
3990,5760,-5370,-3406,-4748,7239,6102,-2844,-5142,5961,-2954,-6398,-2468,-1312,8052,-66,-99,618,5.08,973,4944,336.3
2694,5124,-6788,-2963,-4088,7003,4890,-1536,-4676,6069,-840,-4580,-2322,-984,7576,-64,125,420,5.07,1139,5778,336.4
2780,4256,-7238,-2819,-3919,6594,7280,134,-5222,5625,-811,-3944,-1842,-756,7978,-64,247,300,5.07,1119,5678,336.5
2588,3610,-7186,-2951,-4157,6829,7194,2026,-4844,4510,-3928,-3094,-1672,-252,7862,-7,212,297,5.08,987,5018,336.6
3552,2622,-6982,-3536,-2136,5631,8466,2504,-4946,4231,-3471,-2048,-1092,-344,7460,24,144,409,5.08,1100,5590,336.7
3506,628,-7016,-3728,-1141,4782,8892,3120,-4710,3880,-1180,-486,-886,-792,6902,10,95,596,5.07,1285,6521,336.8
4064,-3686,-8176,-1833,-638,3584,7694,3444,-4142,1667,2230,739,-714,-1686,6582,-112,-46,708,5.08,973,4944,336.9
4752,-4844,-8222,-188,-238,2638,8236,3414,-4718,763,1802,1526,-586,-2038,6564,-173,-79,645,5.07,1090,5530,337
5036,-3126,-7006,1709,479,970,7454,2630,-4668,-1089,-588,3176,-484,-2428,6456,-191,-57,321,5.08,963,4894,337.1
4980,-2122,-6322,1785,1102,-275,7148,1288,-4378,-1881,-1264,2901,-716,-2070,6616,-127,18,27,5.08,1090,5540,337.2
4334,-1538,-6264,1460,1531,-1521,7200,1552,-4490,-3342,315,2446,-926,-1744,6594,-52,101,-210,5.07,1090,5530,337.3
4030,-1194,-5934,1168,2414,-3540,6552,82,-3994,-4775,2746,3104,-1480,-1284,6524,-5,247,-486,5.08,963,4894,337.4
3798,-1038,-5466,1163,2819,-4243,6080,-422,-3792,-5093,2898,3498,-1414,-1244,6432,3,313,-574,5.08,963,4894,337.4
3164,-76,-4790,1259,3750,-5889,4798,-1564,-3494,-5221,2826,4586,-1498,-1196,6390,49,486,-783,5.06,1134,5742,337.6
2574,344,-4234,1642,4591,-6763,4362,-1856,-3264,-5092,2918,5259,-1654,-1290,6268,75,598,-835,5.07,1090,5530,337.6
1748,1710,-4106,2772,5412,-7686,2888,-4694,-2588,-4833,3123,5959,-1706,-1336,6390,112,750,-861,5.08,963,4894,337.7
1694,3840,-3708,3012,5739,-7937,2260,-7046,-1800,-4265,3121,5504,-1526,-1488,6436,125,838,-883,5.07,1139,5778,337.8
1426,6754,-1834,2591,5915,-8101,1658,-8142,-1462,-3757,2996,4750,-1466,-1672,6512,126,948,-956,5.06,1124,5692,337.9
1770,10746,834,1327,5180,-7661,2414,-8660,-2978,-4413,4284,3671,-794,-1368,7348,131,1070,-1196,5.08,968,4919,338
1804,11920,1144,644,4685,-7183,3084,-10544,-2470,-4797,4032,2644,-892,-970,8076,145,978,-1315,5.07,1109,5629,338.1
1350,12914,1608,449,4405,-6513,416,-12664,-1538,-5397,3094,1681,-1054,-182,8380,144,812,-1295,5.07,1105,5604,338.2
454,18254,5308,138,2392,-4001,3822,-14860,-940,-5430,4075,-3063,-750,1084,10412,221,569,-1029,5.07,987,5009,338.3
826,20600,6606,-736,1039,-2769,2722,-17982,-3742,-2991,1794,762,-962,1774,10844,279,265,-809,5.08,1085,5515,338.4
798,20352,7578,-1568,460,-1068,2530,-18330,-4008,-867,-4655,383,-1470,1224,9774,159,-282,-328,5.08,1085,5515,338.5
1584,17214,7946,-1597,-1485,1461,3124,-15776,-2618,1272,-7107,-1566,-1640,6,6766,-62,-626,671,5.08,978,4969,338.6
2150,14954,7730,-1029,-2541,2645,3482,-13764,-2172,2236,-3484,-2347,-1346,-794,6260,-136,-587,950,5.07,1095,5554,338.6
2046,14068,7010,-601,-3513,3964,2580,-12694,-2618,2056,596,-4163,-884,-1236,5920,-203,-557,1073,5.07,1105,5604,338.7
3364,13204,4900,-1354,-5304,5415,2490,-12816,-2714,4212,2775,-4209,-1878,-1050,5916,-206,-359,1501,5.08,997,5068,338.9
3262,12256,3404,-2170,-5639,6097,1782,-11522,-2932,5263,-828,-4238,-2064,-1114,7676,-226,-533,806,5.07,1109,5629,338.9
1416,9620,1932,-2792,-8834,7035,3064,-9598,-3616,5493,-3374,-5255,-1012,-1528,7848,-121,-592,991,5.07,1109,5629,339
4650,7206,-260,-3443,-4875,6335,4314,-6808,-3770,4770,-3201,-7151,-1614,-1910,8680,-64,-539,570,5.08,968,4919,339.1
2186,5378,-1332,-3168,-4788,6125,4820,-5372,-4172,4726,-3514,-7241,-1558,-1694,8532,-48,-498,320,5.06,1129,5717,339.2
2312,5172,-2542,-2740,-5008,6544,5780,-3208,-4410,4725,-3091,-6978,-1930,-1384,7786,-3,-448,178,5.07,1124,5703,339.3
2190,5062,-3952,-3291,-4846,5898,6932,-814,-4658,4984,-1384,-4788,-2326,-686,7434,107,-260,5,5.08,978,4969,339.4
2238,3572,-5098,-3281,-4677,5271,7220,134,-4436,4899,-451,-4447,-2058,-404,7654,142,-214,60,5.08,1090,5540,339.5
2776,2096,-6018,-3068,-3923,4911,7268,1356,-4802,4347,1391,-1408,-1746,-410,7426,166,-149,30,5.07,1100,5579,339.6
3628,1110,-6908,-3307,-3338,3690,8628,4656,-5506,4106,-5057,-2961,-1152,-692,6836,175,-98,61,5.07,968,4910,339.7
3980,-1158,-7708,-2520,-2831,3073,9964,5502,-5516,3389,-2254,-2057,-1110,-960,6498,178,-131,167,5.07,1100,5579,339.8
5162,-4312,-9270,-908,-2122,2123,8852,6088,-5180,2507,1771,-212,-1072,-1302,6046,150,-102,274,5.07,1109,5629,339.8
6200,-4248,-9502,2296,-598,1048,8366,5866,-5940,390,2548,2432,-1004,-1702,6148,74,-48,250,5.08,973,4944,340
5916,-2730,-8816,3188,254,117,8176,4968,-5406,-813,559,3168,-1070,-1842,6542,72,27,111,5.07,1114,5654,340
5324,-82,-7802,2728,1945,-1668,6790,2900,-4524,-2815,-80,3771,-1036,-1702,6946,118,150,-188,5.08,973,4944,340.2
5008,42,-7596,2056,2706,-2963,6676,2314,-4536,-3953,1199,3955,-1030,-1542,6910,120,186,-373,5.08,1090,5540,340.2
4580,-554,-7360,1946,3488,-4038,6460,1534,-4296,-4802,3233,4134,-1254,-1300,6864,97,201,-543,5.07,1149,5827,340.3
3736,250,-6042,2376,4704,-5414,4722,38,-4094,-5994,4421,5261,-1450,-1158,6826,60,251,-761,5.08,963,4894,340.4
3192,818,-5196,2641,5351,-6227,3966,-990,-3856,-6365,4372,5957,-1544,-1036,6838,45,301,-798,5.07,1124,5703,340.5
2562,1550,-4708,3134,6046,-6860,2684,-2646,-3384,-6188,4073,6235,-1666,-1102,6944,29,336,-782,5.07,1095,5554,340.6
1270,3248,-4502,3961,6661,-7741,674,-7512,-1424,-4600,3202,6543,-1606,-1338,6860,15,469,-761,5.08,987,5018,340.7
860,4900,-3342,3952,6976,-7954,276,-7036,-1712,-3859,3231,5848,-2460,-950,5938,21,665,-689,5.07,1095,5554,340.8
220,9404,724,3022,6935,-8014,206,-6762,-2704,-4796,4252,8000,-1790,-1164,6600,-3,766,-895,5.08,963,4894,340.9
74,10598,2148,2542,6517,-7640,402,-9782,-1410,-7018,4536,5025,-1554,-922,7022,6,778,-798,5.07,1134,5753,341
-424,11040,2728,2398,6121,-7155,1006,-10266,-2938,-7756,3812,1810,-1332,-1012,6964,8,685,-744,5.07,1124,5703,341.1
-1358,14764,4702,2503,4300,-5247,5228,-20294,-4970,-4539,2462,3533,-396,-1220,7092,-26,581,-828,5.08,973,4944,341.2
-1520,19100,6808,1591,2005,-3550,1244,-16938,-1602,-4398,4964,-1188,-666,-644,7930,-23,497,-946,5.07,1134,5753,341.3
1296,23926,8932,-1189,-221,-2003,4276,-20790,-4942,-626,-1640,1976,-904,346,8688,-15,319,-991,5.06,1139,5766,341.3
-2932,18770,9434,-1321,-1367,850,3218,-17074,-2446,1451,-7530,-1712,-1102,1094,9912,-100,-251,-273,5.07,992,5034,341.5
-300,18912,9268,-293,-2364,1213,3878,-16240,-3108,2824,-4895,-1511,-1204,1150,9658,-107,-578,255,5.07,1109,5629,341.5
922,14964,6808,418,-4172,3237,3514,-14054,-2756,3270,-1241,-2703,-1462,452,9342,-93,-850,665,5.07,1129,5728,341.6
3304,16012,4282,788,-6526,5251,2928,-12874,-2410,4580,1404,-4540,-1588,-8,7222,-73,-757,1043,5.08,968,4919,341.7
3954,15000,3022,-567,-6941,5929,648,-11008,-1926,4674,346,-3209,-92,-3052,6490,-150,-245,1445,5.07,1100,5579,341.8
4098,12626,1366,-1789,-7102,6274,2874,-10058,-2498,6107,-2982,-3757,-2496,368,7490,-130,-897,1006,5.07,1114,5654,341.9
3546,9176,-1392,-2916,-6895,7015,3854,-7272,-3330,5884,-3547,-5438,-652,-1874,7656,-121,-724,1215,5.08,973,4944,342
2132,6144,-3014,-2575,-7356,7522,4296,-5324,-3780,5818,-3658,-6127,-1120,-1666,7316,-80,-456,949,5.06,1144,5791,342.1
4596,4992,-4276,-2264,-7601,7204,4306,-4764,-4252,5728,-3389,-5670,-926,-1348,8642,-61,-643,823,5.07,1114,5654,342.2
2268,4574,-6184,-2443,-3595,7198,4642,-2184,-4906,5659,-1965,-5860,-1676,-1884,8110,-81,-617,538,5.08,978,4969,342.3
2226,3784,-6514,-2662,-3894,7113,5750,-1338,-5334,5735,-1593,-4458,-1900,-1714,8010,-62,-441,343,5.06,1139,5766,342.4
2292,3592,-6632,-3425,-2497,5946,7698,-852,-4880,5428,-325,-2512,-2122,-1200,7890,-21,-440,345,5.07,1119,5678,342.5
2006,-96,-6906,-2735,-2059,5921,6268,2290,-5370,3506,-5400,-3493,-1838,-592,7258,54,-236,294,5.08,982,4994,342.6
3468,-1694,-8248,-1888,-1302,4640,8794,2984,-5966,2803,-4645,-3031,-1480,-500,7420,69,-191,275,5.07,1105,5604,342.7
